geoid,pct_black,pct_white,median_income,total_race_pop,black_pop,white_pop,pct_hispanic,pct_under18,pct_65plus,median_age,pct_bachelors_plus,pct_poverty
24510250102,0.8570078740157481,0.04251968503937008,57699.0,3175.0,2721.0,135.0,0.0,0.2566929133858268,0.0910236220472441,30.9,0.13267233238904627,0.14614173228346455
24510250103,0.3523002421307506,0.5759685230024213,36581.0,3304.0,1164.0,1903.0,0.07536319612590799,0.10865617433414043,0.3362590799031477,51.4,0.1555944055944056,0.19681528662420383
24510250203,0.9594594594594594,0.018427518427518427,36215.0,1628.0,1562.0,30.0,0.0171990171990172,0.3187960687960688,0.1504914004914005,33.3,0.21287128712871287,0.28255528255528256
24510250204,0.9310344827586207,0.0,16597.0,4263.0,3969.0,0.0,0.05747126436781609,0.43560872624912034,0.09852216748768473,19.9,0.005885237861696911,0.5998123387285949
24510250205,0.32138882706432226,0.06810594257734254,38432.0,4493.0,1444.0,306.0,0.5537502782105498,0.39617182283552194,0.08324059648341865,28.4,0.06890960680989056,0.37591809481415533
24510250206,0.19960707269155206,0.6074656188605108,61138.0,2545.0,508.0,1546.0,0.14027504911591357,0.35442043222003927,0.10530451866404715,37.1,0.18645161290322582,0.2361493123772102
24510250207,0.9359879032258065,0.028225806451612902,62464.0,1984.0,1857.0,56.0,0.013608870967741936,0.31098790322580644,0.12701612903225806,32.1,0.07004830917874397,0.1658266129032258
24510250301,0.7153885743695316,0.10910962429233145,31053.0,1943.0,1390.0,212.0,0.0478641276376737,0.35203293875450337,0.1327843540916109,31.3,0.10818181818181818,0.33505687693898656
24510250303,0.23452768729641693,0.6156351791530945,47865.0,1842.0,432.0,1134.0,0.06786102062975027,0.28501628664495116,0.17100977198697068,39.3,0.14505672609400325,0.28618421052631576
24510250401,0.18683795357223348,0.3939598828036962,44765.0,4437.0,829.0,1748.0,0.41379310344827586,0.3031327473518143,0.08812260536398467,31.5,0.13070463672873311,0.18187980117487573
24510250402,0.3979788257940327,0.22112608277189605,32904.0,4156.0,1654.0,919.0,0.36429258902791145,0.3539461020211742,0.07964388835418672,31.4,0.045859872611464965,0.47762271414821944
24510250500,0.3538600860312429,0.4086484038940457,43223.0,4417.0,1563.0,1805.0,0.16753452569617389,0.21281412723568033,0.08806882499434004,36.4,0.1314935064935065,0.21802128141272356
24510250600,0.0,1.0,17986.0,29.0,0.0,29.0,0.0,0.0,0.0,35.8,0.0,0.3793103448275862
24510260101,0.7633620689655173,0.18232758620689654,65625.0,4640.0,3542.0,846.0,0.03728448275862069,0.19288793103448276,0.12349137931034483,36.6,0.28936039360393606,0.0728448275862069
24510260102,0.8626947754353804,0.09660861594867094,74077.0,5455.0,4706.0,527.0,0.015215398716773602,0.24784601283226398,0.13290559120073328,36.5,0.23944414751469803,0.10708898944193061
24510260201,0.9040041965378562,0.0435390802587865,53652.0,5719.0,5170.0,249.0,0.005770239552369295,0.24130092673544326,0.10141633152649064,33.1,0.2947236180904523,0.14043715846994537
24510260202,0.7867659222497932,0.11050454921422663,38750.0,6045.0,4756.0,668.0,0.055252274607113315,0.26468155500413565,0.09826302729528535,32.8,0.1282435129740519,0.2985938792390405
24510260203,0.8685393258426967,0.05543071161048689,63380.0,2670.0,2319.0,148.0,0.0,0.22209737827715356,0.11835205992509364,38.2,0.17927631578947367,0.250936329588015
24510260301,0.8777028598000465,0.07254126947221576,49511.0,4301.0,3775.0,312.0,0.005812601720530109,0.38897930713787493,0.08393396884445478,29.2,0.12666112956810632,0.29969774471053245
24510260302,0.9202137812559649,0.03626646306547051,52240.0,5239.0,4821.0,190.0,0.015270089711777056,0.16319908379461728,0.1645352166443978,46.6,0.16102978293791015,0.17796448348291005
24510260303,0.7415644171779141,0.08358895705521473,56893.0,1304.0,967.0,109.0,0.16487730061349692,0.12193251533742332,0.06365030674846625,38.0,0.09400179051029543,0.25
24510260401,0.06876404494382023,0.5173033707865169,31226.0,2225.0,153.0,1151.0,0.4710112359550562,0.24943820224719102,0.27415730337078653,53.2,0.0741421568627451,0.42112359550561795
24510260402,0.950997150997151,0.009686609686609686,41964.0,3510.0,3338.0,34.0,0.0301994301994302,0.2928774928774929,0.11168091168091168,30.4,0.08575317604355717,0.2037037037037037
